,Created At,positivi,negativi,neutrali
44126,2021-03-08 10:22:57,0,0,1
44127,2021-03-08 10:22:56,0,0,1
44128,2021-03-08 10:22:55,1,0,0
44129,2021-03-08 10:22:55,0,0,1
44130,2021-03-08 10:22:54,0,0,1
44131,2021-03-08 10:22:54,1,0,0
44132,2021-03-08 10:22:53,0,0,1
44133,2021-03-08 10:22:52,0,0,1
44134,2021-03-08 10:22:51,0,0,1
44135,2021-03-08 10:22:51,0,0,1
44136,2021-03-08 10:22:50,0,0,1
44137,2021-03-08 10:22:48,0,0,1
44138,2021-03-08 10:22:47,0,0,1
44139,2021-03-08 10:22:47,1,0,0
44140,2021-03-08 10:22:46,1,0,0
44141,2021-03-08 10:22:46,1,0,0
44142,2021-03-08 10:22:44,0,0,1
44143,2021-03-08 10:22:43,0,0,1
44144,2021-03-08 10:22:42,0,0,1
44145,2021-03-08 10:22:41,1,0,0
44146,2021-03-08 10:22:41,0,0,1
44147,2021-03-08 10:22:41,0,0,1
44148,2021-03-08 10:22:39,0,0,1
44149,2021-03-08 10:22:39,0,0,1
44150,2021-03-08 10:22:39,1,0,0
44151,2021-03-08 10:22:38,0,0,1
44152,2021-03-08 10:22:37,0,0,1
44153,2021-03-08 10:22:36,0,0,1
44154,2021-03-08 10:22:34,0,0,1
44155,2021-03-08 10:22:33,0,1,0
44156,2021-03-08 10:22:33,0,1,0
44157,2021-03-08 10:22:33,0,0,1
44158,2021-03-08 10:22:32,0,1,0
44159,2021-03-08 10:22:32,0,0,1
44160,2021-03-08 10:22:31,0,0,1
44161,2021-03-08 10:22:31,0,0,1
44162,2021-03-08 10:22:30,0,0,1
44163,2021-03-08 10:22:30,0,0,1
44164,2021-03-08 10:22:28,0,0,1
44165,2021-03-08 10:22:28,0,1,0
44166,2021-03-08 10:22:28,0,0,1
44167,2021-03-08 10:22:27,0,0,1
44168,2021-03-08 10:22:27,0,1,0
44169,2021-03-08 10:22:24,0,0,1
44170,2021-03-08 10:22:23,1,0,0
44171,2021-03-08 10:22:23,0,0,1
44172,2021-03-08 10:22:23,1,0,0
44173,2021-03-08 10:22:23,0,0,1
44174,2021-03-08 10:22:23,0,0,1
44175,2021-03-08 10:22:21,0,0,1
44176,2021-03-08 10:22:20,0,0,1
44177,2021-03-08 10:22:19,0,0,1
44178,2021-03-08 10:22:18,0,0,1
44179,2021-03-08 10:22:15,0,0,1
44180,2021-03-08 10:22:15,0,0,1
44181,2021-03-08 10:22:13,0,0,1
44182,2021-03-08 10:22:12,0,0,1
44183,2021-03-08 10:22:11,0,0,1
44184,2021-03-08 10:22:09,0,0,1
44185,2021-03-08 10:22:08,0,0,1
44186,2021-03-08 10:22:07,0,0,1
44187,2021-03-08 10:22:07,0,0,1
44188,2021-03-08 10:22:07,0,1,0
44189,2021-03-08 10:22:06,0,0,1
44190,2021-03-08 10:22:06,0,0,1
44191,2021-03-08 10:22:06,0,1,0
44192,2021-03-08 10:22:06,0,0,1
44193,2021-03-08 10:22:05,0,0,1
44194,2021-03-08 10:22:00,0,0,1
44195,2021-03-08 10:21:59,1,0,0
44196,2021-03-08 10:21:56,0,0,1
44197,2021-03-08 10:21:56,0,1,0
44198,2021-03-08 10:21:55,0,0,1
44199,2021-03-08 10:21:55,1,0,0
44200,2021-03-08 10:21:55,0,0,1
44201,2021-03-08 10:21:55,1,0,0
44202,2021-03-08 10:21:54,0,0,1
44203,2021-03-08 10:21:54,0,0,1
44204,2021-03-08 10:21:54,0,0,1
44205,2021-03-08 10:21:53,0,0,1
44206,2021-03-08 10:21:51,0,0,1
44207,2021-03-08 10:21:50,0,0,1
44208,2021-03-08 10:21:49,0,0,1
44209,2021-03-08 10:21:48,0,0,1
44210,2021-03-08 10:21:47,0,0,1
44211,2021-03-08 10:21:46,0,1,0
44212,2021-03-08 10:21:46,0,0,1
44213,2021-03-08 10:21:45,1,0,0
44214,2021-03-08 10:21:43,0,0,1
44215,2021-03-08 10:21:42,0,0,1
44216,2021-03-08 10:21:41,0,0,1
44217,2021-03-08 10:21:41,0,1,0
44218,2021-03-08 10:21:39,1,0,0
44219,2021-03-08 10:21:37,0,0,1
44220,2021-03-08 10:21:36,0,1,0
44221,2021-03-08 10:21:35,0,0,1
44222,2021-03-08 10:21:34,0,0,1
44223,2021-03-08 10:21:34,0,0,1
44224,2021-03-08 10:21:33,0,1,0
44225,2021-03-08 10:21:33,0,0,1
44226,2021-03-08 10:21:33,0,0,1
44227,2021-03-08 10:21:32,0,0,1
44228,2021-03-08 10:21:32,0,0,1
44229,2021-03-08 10:21:32,0,0,1
44230,2021-03-08 10:21:29,1,0,0
44231,2021-03-08 10:21:29,0,0,1
44232,2021-03-08 10:21:29,0,0,1
44233,2021-03-08 10:21:29,0,0,1
44234,2021-03-08 10:21:29,0,0,1
44235,2021-03-08 10:21:27,0,0,1
44236,2021-03-08 10:21:27,0,0,1
44237,2021-03-08 10:21:26,0,0,1
44238,2021-03-08 10:21:25,1,0,0
44239,2021-03-08 10:21:24,0,0,1
44240,2021-03-08 10:21:24,0,0,1
44241,2021-03-08 10:21:24,0,0,1
44242,2021-03-08 10:21:22,0,0,1
44243,2021-03-08 10:21:22,0,0,1
44244,2021-03-08 10:21:22,0,0,1
44245,2021-03-08 10:21:20,0,0,1
44246,2021-03-08 10:21:19,0,1,0
44247,2021-03-08 10:21:19,0,1,0
44248,2021-03-08 10:21:18,0,0,1
44249,2021-03-08 10:21:18,0,0,1
44250,2021-03-08 10:21:18,0,0,1
44251,2021-03-08 10:21:16,0,0,1
44252,2021-03-08 10:21:16,1,0,0
44253,2021-03-08 10:21:15,0,1,0
44254,2021-03-08 10:21:15,1,0,0
44255,2021-03-08 10:21:15,1,0,0
44256,2021-03-08 10:21:15,0,1,0
44257,2021-03-08 10:21:13,0,0,1
44258,2021-03-08 10:21:12,1,0,0
44259,2021-03-08 10:21:09,0,0,1
44260,2021-03-08 10:21:08,0,0,1
44261,2021-03-08 10:21:08,0,0,1
44262,2021-03-08 10:21:07,0,0,1
44263,2021-03-08 10:21:06,1,0,0
44264,2021-03-08 10:21:02,0,0,1
44265,2021-03-08 10:21:02,0,0,1
44266,2021-03-08 10:21:01,0,0,1
44267,2021-03-08 10:20:59,0,1,0
44268,2021-03-08 10:20:57,0,0,1
44269,2021-03-08 10:20:57,0,0,1
44270,2021-03-08 10:20:57,0,0,1
44271,2021-03-08 10:20:56,0,0,1
44272,2021-03-08 10:20:55,0,0,1
44273,2021-03-08 10:20:54,1,0,0
44274,2021-03-08 10:20:53,0,0,1
44275,2021-03-08 10:20:51,0,0,1
44276,2021-03-08 10:20:50,0,1,0
44277,2021-03-08 10:20:50,0,0,1
44278,2021-03-08 10:20:49,1,0,0
44279,2021-03-08 10:20:48,0,0,1
44280,2021-03-08 10:20:47,0,1,0
44281,2021-03-08 10:20:47,0,0,1
44282,2021-03-08 10:20:44,0,1,0
44283,2021-03-08 10:20:42,0,0,1
44284,2021-03-08 10:20:42,0,0,1
44285,2021-03-08 10:20:42,0,0,1
44286,2021-03-08 10:20:40,0,0,1
44287,2021-03-08 10:20:39,0,0,1
44288,2021-03-08 10:20:38,1,0,0
44289,2021-03-08 10:20:37,0,0,1
44290,2021-03-08 10:20:36,0,0,1
44291,2021-03-08 10:20:35,0,0,1
44292,2021-03-08 10:20:29,0,0,1
44293,2021-03-08 10:20:29,0,0,1
44294,2021-03-08 10:20:29,1,0,0
44295,2021-03-08 10:20:29,1,0,0
44296,2021-03-08 10:20:29,0,0,1
44297,2021-03-08 10:20:29,0,0,1
44298,2021-03-08 10:20:26,0,0,1
44299,2021-03-08 10:20:26,0,0,1
44300,2021-03-08 10:20:25,0,0,1
44301,2021-03-08 10:20:22,1,0,0
44302,2021-03-08 10:20:22,1,0,0
44303,2021-03-08 10:20:21,0,0,1
44304,2021-03-08 10:20:21,0,0,1
44305,2021-03-08 10:20:20,1,0,0
44306,2021-03-08 10:20:20,0,0,1
44307,2021-03-08 10:20:19,0,0,1
44308,2021-03-08 10:20:17,0,0,1
44309,2021-03-08 10:20:17,0,1,0
44310,2021-03-08 10:20:15,0,0,1
44311,2021-03-08 10:20:14,0,0,1
44312,2021-03-08 10:20:14,1,0,0
44313,2021-03-08 10:20:13,1,0,0
44314,2021-03-08 10:20:13,0,0,1
44315,2021-03-08 10:20:11,0,0,1
44316,2021-03-08 10:20:10,0,0,1
44317,2021-03-08 10:20:10,0,1,0
44318,2021-03-08 10:20:09,0,0,1
44319,2021-03-08 10:20:08,0,0,1
44320,2021-03-08 10:20:08,1,0,0
44321,2021-03-08 10:20:07,0,0,1
44322,2021-03-08 10:20:05,0,0,1
44323,2021-03-08 10:20:05,0,1,0
44324,2021-03-08 10:20:04,0,1,0
44325,2021-03-08 10:20:04,0,0,1
44326,2021-03-08 10:20:04,1,0,0
44327,2021-03-08 10:20:03,1,0,0
44328,2021-03-08 10:20:02,0,0,1
44329,2021-03-08 10:20:02,1,0,0
44330,2021-03-08 10:20:01,0,1,0
44331,2021-03-08 10:20:01,1,0,0
44332,2021-03-08 10:19:59,0,1,0
44333,2021-03-08 10:19:59,1,0,0
44334,2021-03-08 10:19:59,0,0,1
44335,2021-03-08 10:19:58,0,0,1
44336,2021-03-08 10:19:58,0,0,1
44337,2021-03-08 10:19:56,0,0,1
44338,2021-03-08 10:19:56,0,0,1
44339,2021-03-08 10:19:56,0,0,1
44340,2021-03-08 10:19:55,0,0,1
44341,2021-03-08 10:19:53,0,1,0
44342,2021-03-08 10:19:51,0,0,1
44343,2021-03-08 10:19:49,0,0,1
44344,2021-03-08 10:19:48,0,0,1
44345,2021-03-08 10:19:47,0,0,1
44346,2021-03-08 10:19:46,0,0,1
44347,2021-03-08 10:19:46,0,0,1
44348,2021-03-08 10:19:46,0,0,1
44349,2021-03-08 10:19:44,0,0,1
44350,2021-03-08 10:19:44,0,1,0
44351,2021-03-08 10:19:42,0,0,1
44352,2021-03-08 10:19:41,0,0,1
44353,2021-03-08 10:19:41,0,0,1
44354,2021-03-08 10:19:40,0,0,1
44355,2021-03-08 10:19:40,1,0,0
44356,2021-03-08 10:19:39,0,0,1
44357,2021-03-08 10:19:38,1,0,0
44358,2021-03-08 10:19:36,0,1,0
44359,2021-03-08 10:19:36,0,0,1
44360,2021-03-08 10:19:35,0,0,1
44361,2021-03-08 10:19:33,0,1,0
44362,2021-03-08 10:19:33,1,0,0
44363,2021-03-08 10:19:33,0,0,1
44364,2021-03-08 10:19:32,0,0,1
44365,2021-03-08 10:19:30,0,0,1
44366,2021-03-08 10:19:30,0,0,1
44367,2021-03-08 10:19:30,1,0,0
44368,2021-03-08 10:19:29,0,1,0
44369,2021-03-08 10:19:29,0,0,1
44370,2021-03-08 10:19:29,0,1,0
44371,2021-03-08 10:19:28,0,1,0
44372,2021-03-08 10:19:28,0,0,1
44373,2021-03-08 10:19:27,0,0,1
44374,2021-03-08 10:19:26,0,0,1
44375,2021-03-08 10:19:24,0,0,1
44376,2021-03-08 10:19:24,0,0,1
44377,2021-03-08 10:19:23,0,0,1
44378,2021-03-08 10:19:23,0,0,1
44379,2021-03-08 10:19:23,0,0,1
44380,2021-03-08 10:19:23,0,0,1
44381,2021-03-08 10:19:22,0,0,1
44382,2021-03-08 10:19:22,0,1,0
44383,2021-03-08 10:19:21,0,0,1
44384,2021-03-08 10:19:20,0,0,1
44385,2021-03-08 10:19:19,0,0,1
44386,2021-03-08 10:19:19,0,1,0
44387,2021-03-08 10:19:18,0,0,1
44388,2021-03-08 10:19:18,0,0,1
44389,2021-03-08 10:19:17,0,1,0
44390,2021-03-08 10:19:16,0,1,0
44391,2021-03-08 10:19:16,1,0,0
44392,2021-03-08 10:19:14,0,0,1
44393,2021-03-08 10:19:13,1,0,0
44394,2021-03-08 10:19:12,1,0,0
44395,2021-03-08 10:19:12,0,0,1
44396,2021-03-08 10:19:07,0,0,1
44397,2021-03-08 10:19:06,0,0,1
44398,2021-03-08 10:19:06,1,0,0
44399,2021-03-08 10:19:04,0,0,1
44400,2021-03-08 10:19:04,0,1,0
44401,2021-03-08 10:19:03,0,0,1
44402,2021-03-08 10:19:02,0,0,1
44403,2021-03-08 10:18:59,0,1,0
44404,2021-03-08 10:18:58,1,0,0
44405,2021-03-08 10:18:51,1,0,0
44406,2021-03-08 10:18:51,0,0,1
44407,2021-03-08 10:18:51,1,0,0
44408,2021-03-08 10:18:51,0,1,0
44409,2021-03-08 10:18:48,0,0,1
44410,2021-03-08 10:18:48,0,0,1
44411,2021-03-08 10:18:47,0,0,1
44412,2021-03-08 10:18:47,0,1,0
44413,2021-03-08 10:18:45,0,0,1
44414,2021-03-08 10:18:45,1,0,0
44415,2021-03-08 10:18:45,0,1,0
44416,2021-03-08 10:18:45,0,0,1
44417,2021-03-08 10:18:45,0,0,1
44418,2021-03-08 10:18:44,0,1,0
44419,2021-03-08 10:18:44,0,0,1
44420,2021-03-08 10:18:43,0,1,0
44421,2021-03-08 10:18:43,0,0,1
44422,2021-03-08 10:18:43,0,0,1
44423,2021-03-08 10:18:42,1,0,0
44424,2021-03-08 10:18:42,0,0,1
44425,2021-03-08 10:18:42,0,0,1
44426,2021-03-08 10:18:42,0,0,1
44427,2021-03-08 10:18:41,0,0,1
44428,2021-03-08 10:18:40,0,0,1
44429,2021-03-08 10:18:38,0,0,1
44430,2021-03-08 10:18:37,0,0,1
44431,2021-03-08 10:18:36,0,1,0
44432,2021-03-08 10:18:35,0,0,1
44433,2021-03-08 10:18:32,0,0,1
44434,2021-03-08 10:18:31,0,1,0
44435,2021-03-08 10:18:30,0,0,1
44436,2021-03-08 10:18:26,1,0,0
44437,2021-03-08 10:18:26,0,0,1
44438,2021-03-08 10:18:26,0,1,0
44439,2021-03-08 10:18:26,1,0,0
44440,2021-03-08 10:18:25,0,0,1
44441,2021-03-08 10:18:20,0,0,1
44442,2021-03-08 10:18:19,0,0,1
44443,2021-03-08 10:18:19,0,0,1
44444,2021-03-08 10:18:17,0,0,1
44445,2021-03-08 10:18:16,1,0,0
44446,2021-03-08 10:18:12,1,0,0
44447,2021-03-08 10:18:11,0,0,1
44448,2021-03-08 10:18:11,0,0,1
44449,2021-03-08 10:18:10,1,0,0
44450,2021-03-08 10:18:09,0,0,1
44451,2021-03-08 10:18:09,0,0,1
44452,2021-03-08 10:18:09,0,0,1
44453,2021-03-08 10:18:09,0,1,0
44454,2021-03-08 10:18:09,0,1,0
44455,2021-03-08 10:18:08,0,0,1
44456,2021-03-08 10:18:06,0,1,0
44457,2021-03-08 10:18:04,1,0,0
44458,2021-03-08 10:18:04,0,0,1
44459,2021-03-08 10:18:03,0,0,1
44460,2021-03-08 10:18:02,0,0,1
44461,2021-03-08 10:18:02,0,0,1
44462,2021-03-08 10:18:00,0,0,1
44463,2021-03-08 10:17:59,0,0,1
44464,2021-03-08 10:17:58,0,1,0
44465,2021-03-08 10:17:57,0,0,1
44466,2021-03-08 10:17:57,0,0,1
44467,2021-03-08 10:17:57,0,1,0
44468,2021-03-08 10:17:56,0,0,1
44469,2021-03-08 10:17:56,0,0,1
44470,2021-03-08 10:17:55,0,0,1
44471,2021-03-08 10:17:54,0,0,1
44472,2021-03-08 10:17:54,1,0,0
44473,2021-03-08 10:17:53,0,0,1
44474,2021-03-08 10:17:53,0,0,1
44475,2021-03-08 10:17:52,1,0,0
44476,2021-03-08 10:17:51,1,0,0
44477,2021-03-08 10:17:50,0,0,1
44478,2021-03-08 10:17:50,0,0,1
44479,2021-03-08 10:17:50,1,0,0
44480,2021-03-08 10:17:49,0,0,1
44481,2021-03-08 10:17:47,0,0,1
44482,2021-03-08 10:17:45,0,0,1
44483,2021-03-08 10:17:44,0,0,1
44484,2021-03-08 10:17:44,0,0,1
44485,2021-03-08 10:17:43,0,0,1
44486,2021-03-08 10:17:42,0,0,1
44487,2021-03-08 10:17:41,1,0,0
44488,2021-03-08 10:17:38,0,0,1
44489,2021-03-08 10:17:36,0,0,1
44490,2021-03-08 10:17:36,0,0,1
44491,2021-03-08 10:17:35,0,0,1
44492,2021-03-08 10:17:35,0,0,1
44493,2021-03-08 10:17:34,0,1,0
44494,2021-03-08 10:17:31,0,1,0
44495,2021-03-08 10:17:31,0,0,1
44496,2021-03-08 10:17:30,0,0,1
44497,2021-03-08 10:17:30,0,0,1
44498,2021-03-08 10:17:29,0,0,1
44499,2021-03-08 10:17:29,1,0,0
44500,2021-03-08 10:17:29,1,0,0
44501,2021-03-08 10:17:29,1,0,0
44502,2021-03-08 10:17:27,1,0,0
44503,2021-03-08 10:17:26,0,0,1
44504,2021-03-08 10:17:22,0,0,1
44505,2021-03-08 10:17:22,0,0,1
44506,2021-03-08 10:17:20,0,1,0
44507,2021-03-08 10:17:20,1,0,0
44508,2021-03-08 10:17:20,1,0,0
44509,2021-03-08 10:17:16,0,0,1
44510,2021-03-08 10:17:16,0,0,1
44511,2021-03-08 10:17:14,0,1,0
44512,2021-03-08 10:17:12,1,0,0
44513,2021-03-08 10:17:12,0,0,1
44514,2021-03-08 10:17:10,0,1,0
44515,2021-03-08 10:17:10,0,0,1
44516,2021-03-08 10:17:06,1,0,0
44517,2021-03-08 10:17:06,1,0,0
44518,2021-03-08 10:17:05,0,0,1
44519,2021-03-08 10:17:03,0,0,1
44520,2021-03-08 10:17:02,0,0,1
44521,2021-03-08 10:17:01,0,0,1
44522,2021-03-08 10:17:00,1,0,0
44523,2021-03-08 10:17:00,0,0,1
44524,2021-03-08 10:16:59,0,0,1
44525,2021-03-08 10:16:58,0,0,1
44526,2021-03-08 10:16:56,1,0,0
44527,2021-03-08 10:16:56,0,0,1
44528,2021-03-08 10:16:55,0,0,1
44529,2021-03-08 10:16:55,0,0,1
44530,2021-03-08 10:16:54,0,0,1
44531,2021-03-08 10:16:53,0,0,1
44532,2021-03-08 10:16:53,0,0,1
44533,2021-03-08 10:16:51,0,0,1
44534,2021-03-08 10:16:51,1,0,0
44535,2021-03-08 10:16:50,0,0,1
44536,2021-03-08 10:16:49,0,0,1
44537,2021-03-08 10:16:49,0,0,1
44538,2021-03-08 10:16:49,0,0,1
44539,2021-03-08 10:16:49,0,0,1
44540,2021-03-08 10:16:48,1,0,0
44541,2021-03-08 10:16:47,0,1,0
44542,2021-03-08 10:16:46,0,1,0
44543,2021-03-08 10:16:45,0,0,1
44544,2021-03-08 10:16:45,0,0,1
44545,2021-03-08 10:16:45,1,0,0
44546,2021-03-08 10:16:43,1,0,0
44547,2021-03-08 10:16:42,1,0,0
44548,2021-03-08 10:16:40,0,1,0
44549,2021-03-08 10:16:40,0,0,1
44550,2021-03-08 10:16:38,0,1,0
44551,2021-03-08 10:16:37,1,0,0
44552,2021-03-08 10:16:36,0,0,1
44553,2021-03-08 10:16:33,0,0,1
44554,2021-03-08 10:16:33,1,0,0
44555,2021-03-08 10:16:31,0,0,1
44556,2021-03-08 10:16:30,0,0,1
44557,2021-03-08 10:16:30,1,0,0
44558,2021-03-08 10:16:30,0,0,1
44559,2021-03-08 10:16:29,0,0,1
44560,2021-03-08 10:16:28,0,0,1
44561,2021-03-08 10:16:28,0,0,1
44562,2021-03-08 10:16:28,1,0,0
44563,2021-03-08 10:16:27,0,0,1
44564,2021-03-08 10:16:27,0,0,1
44565,2021-03-08 10:16:25,0,0,1
44566,2021-03-08 10:16:23,0,1,0
